,user,calday,trial_False,trial_True,action_CREATE,action_DELETE
34693,626efeb946,2019-03-24 07:37:44.551,1,0,0,1
34694,563cdf8667,2019-03-24 07:41:21.092,1,0,1,0
34695,0a22039a1b,2019-03-24 07:45:44.350,1,0,0,1
34696,321c3349fd,2019-03-24 07:51:40.689,1,0,1,0
34697,c03e89acbb,2019-03-24 07:52:15.337,0,1,1,0
34698,7e6a632fc1,2019-03-24 07:57:33.774,1,0,1,0
34699,0d80cc32f6,2019-03-24 07:59:39.297,0,1,1,0
34700,f2e721b44c,2019-03-24 08:00:10.412,1,0,1,0
34701,33ef91c672,2019-03-24 08:02:03.353,0,1,1,0
34702,663402bf0e,2019-03-24 08:03:44.478,1,0,0,1
34703,97c4fd956c,2019-03-24 08:04:08.778,0,1,1,0
34704,a950f252f4,2019-03-24 08:14:16.390,0,1,1,0
34705,c7a5dab8aa,2019-03-24 08:16:44.695,1,0,0,1
34706,0f2bdd7fc5,2019-03-24 08:18:11.709,1,0,1,0
34707,e0cb4657b9,2019-03-24 08:20:03.403,0,1,1,0
34708,aaf4823b11,2019-03-24 08:23:01.784,0,1,1,0
34709,4bea99b201,2019-03-24 08:24:04.079,1,0,1,0
34710,541c685c30,2019-03-24 08:25:44.271,1,0,0,1
34711,6994636890,2019-03-24 08:35:30.808,1,0,1,0
34712,1d13ce96bc,2019-03-24 08:37:17.601,0,1,1,0
34713,6771a553cb,2019-03-24 08:44:45.445,0,1,1,0
34714,f7667100cd,2019-03-24 08:53:31.164,0,1,1,0
34715,8d9c2ac7a3,2019-03-24 08:53:54.176,1,0,1,0
34716,ad871a6b9f,2019-03-24 08:54:20.052,1,0,1,0
34717,f6bc290bba,2019-03-24 08:54:36.039,1,0,1,0
34718,53075e25b2,2019-03-24 09:04:45.261,1,0,1,0
34719,b8f9e8a580,2019-03-24 09:18:34.195,1,0,1,0
34720,f2f9f8b10f,2019-03-24 09:20:01.863,0,1,1,0
34721,48c81306d9,2019-03-24 09:29:42.018,1,0,1,0
34722,a4b5611ca6,2019-03-24 09:36:25.162,1,0,1,0
34723,ca286c8e76,2019-03-24 09:38:47.386,0,1,1,0
34724,3251c45bb2,2019-03-24 09:47:36.679,1,0,1,0
34725,5276426c8b,2019-03-24 09:54:50.956,0,1,1,0
34726,5ee05dbfc6,2019-03-24 09:54:57.188,1,0,1,0
34727,7396a44fcf,2019-03-24 09:59:14.008,1,0,1,0
34728,f7d29c2756,2019-03-24 09:59:44.431,1,0,0,1
34729,41e343d396,2019-03-24 10:00:35.403,1,0,1,0
34730,5a23e0bbed,2019-03-24 10:06:54.476,1,0,1,0
34731,e7124dced4,2019-03-24 10:15:33.767,1,0,1,0
34732,4f9d72c844,2019-03-24 10:21:39.417,1,0,1,0
34733,35fc88bb5b,2019-03-24 10:38:44.541,0,1,1,0
34734,dbae5476b7,2019-03-24 10:48:19.572,0,1,1,0
34735,729a79849b,2019-03-24 10:56:04.636,0,1,1,0
34736,c801d0cbb7,2019-03-24 10:56:19.224,0,1,1,0
34737,3eb5d99092,2019-03-24 11:08:44.503,1,0,0,1
34738,3e21dd696f,2019-03-24 11:10:55.788,1,0,1,0
34739,24e801c1f5,2019-03-24 11:20:02.305,0,1,1,0
34740,bd777f2909,2019-03-24 11:23:03.135,1,0,1,0
34741,88465a96d7,2019-03-24 11:23:42.346,0,1,1,0
34742,a16ce0a369,2019-03-24 11:24:34.975,0,1,1,0
34743,6106499934,2019-03-24 11:28:44.461,1,0,0,1
34744,1a5c21552f,2019-03-24 11:36:05.579,0,1,1,0
34745,1004ac617b,2019-03-24 11:41:06.304,1,0,1,0
34746,0ed2aa6d23,2019-03-24 11:45:24.097,1,0,1,0
34747,f134a89834,2019-03-24 11:45:31.611,0,1,1,0
34748,1b2d6b2f0c,2019-03-24 11:54:21.617,0,1,1,0
34749,d00ff2ba22,2019-03-24 11:54:57.514,0,1,1,0
34750,c92e5db154,2019-03-24 11:59:09.371,1,0,1,0
34751,80ad1bec8f,2019-03-24 12:11:03.538,1,0,1,0
34752,9373b998c5,2019-03-24 12:13:07.721,1,0,1,0
34753,703e2df711,2019-03-24 12:23:48.890,1,0,1,0
34754,ea5ea763cf,2019-03-24 12:24:20.957,0,1,1,0
34755,59c0f75325,2019-03-24 12:25:58.336,0,1,1,0
34756,f7d29c2756,2019-03-24 12:35:50.261,1,0,1,0
34757,b9a6877b0e,2019-03-24 12:35:57.898,0,1,1,0
34758,663402bf0e,2019-03-24 12:46:30.986,1,0,1,0
34759,69f62dab3e,2019-03-24 12:52:44.719,1,0,0,1
34760,b7fdf5776f,2019-03-24 12:58:44.863,1,0,1,0
34761,d2d54ef1a4,2019-03-24 13:06:56.579,0,1,1,0
34762,2422ea5816,2019-03-24 13:15:59.366,0,1,1,0
34763,c45ecf4155,2019-03-24 13:23:09.439,0,1,1,0
34764,50b1d58f8d,2019-03-24 13:25:57.781,1,0,1,0
34765,c92d4acb8b,2019-03-24 13:27:11.627,0,1,1,0
34766,b02168ffc4,2019-03-24 13:41:28.796,1,0,1,0
34767,583785b742,2019-03-24 13:45:10.414,0,1,1,0
34768,428592b359,2019-03-24 13:55:56.184,1,0,1,0
34769,2c95d91be4,2019-03-24 13:59:09.989,0,1,1,0
34770,8b4234c07b,2019-03-24 14:00:23.362,1,0,1,0
34771,ad1d3db593,2019-03-24 14:03:45.150,1,0,0,1
34772,6c4ab89780,2019-03-24 14:05:45.845,0,1,1,0
34773,e52638dc12,2019-03-24 14:07:59.377,1,0,1,0
34774,28fc8bf5f1,2019-03-24 14:20:06.401,0,1,1,0
34775,84e5496038,2019-03-24 14:24:06.320,1,0,1,0
34776,26e5355c5c,2019-03-24 14:36:44.117,0,1,0,1
34777,0e568e66e6,2019-03-24 14:36:44.765,0,1,0,1
34778,8329abf122,2019-03-24 14:41:51.422,1,0,1,0
34779,40179a977a,2019-03-24 14:43:57.017,1,0,1,0
34780,6605ec06f9,2019-03-24 14:48:25.980,0,1,1,0
34781,c09fd8b314,2019-03-24 14:51:21.263,1,0,1,0
34782,e25b38200f,2019-03-24 14:52:32.122,1,0,1,0
34783,a33ba488e5,2019-03-24 14:55:44.304,1,0,0,1
34784,d58f8df3ce,2019-03-24 14:55:54.166,0,1,1,0
34785,66ea8292c9,2019-03-24 15:10:44.464,0,1,1,0
34786,81ace99a3e,2019-03-24 15:13:23.212,0,1,1,0
34787,ce046166d5,2019-03-24 15:14:44.199,1,0,0,1
34788,b969a74c49,2019-03-24 15:17:55.716,1,0,1,0
34789,0285bf8088,2019-03-24 15:26:44.320,1,0,0,1
34790,dfff183c8b,2019-03-24 15:29:04.454,0,1,1,0
34791,24e197ceb3,2019-03-24 15:29:44.527,1,0,0,1
34792,2e1b94b3dd,2019-03-24 15:30:44.402,0,1,0,1
34793,1efe173978,2019-03-24 15:36:21.857,0,1,1,0
34794,d985a66fce,2019-03-24 15:37:46.292,1,0,1,0
34795,404cee1583,2019-03-24 15:44:32.742,1,0,1,0
34796,2ef2054504,2019-03-24 15:44:41.280,0,1,1,0
34797,f6d12b6e0a,2019-03-24 15:45:44.395,1,0,0,1
34798,43c1585f0e,2019-03-24 15:46:44.870,0,1,0,1
34799,8978028683,2019-03-24 15:48:44.107,1,0,0,1
34800,8f5d99f07b,2019-03-24 15:48:44.237,1,0,0,1
34801,59ac313136,2019-03-24 16:01:33.191,0,1,1,0
34802,59bf779412,2019-03-24 16:06:26.681,1,0,1,0
34803,defb6b82e7,2019-03-24 16:07:12.080,1,0,1,0
34804,4324b8a08e,2019-03-24 16:13:44.401,0,1,0,1
34805,fed7ea0c93,2019-03-24 16:13:47.468,0,1,1,0
34806,fa459a2c54,2019-03-24 16:14:51.766,1,0,0,1
34807,5d023d40bc,2019-03-24 16:20:21.311,1,0,1,0
34808,58b0acdfed,2019-03-24 16:21:58.557,1,0,1,0
34809,13732be355,2019-03-24 16:23:44.507,1,0,1,0
34810,6322127226,2019-03-24 16:25:38.550,1,0,1,0
34811,ccf7f8728e,2019-03-24 16:25:43.147,0,1,1,0
34812,097af3dbbe,2019-03-24 16:26:20.135,0,1,1,0
34813,0f4a4d90b0,2019-03-24 16:45:44.201,1,0,0,1
34814,406a8429b7,2019-03-24 16:48:45.009,0,1,1,0
34815,a60b5a9529,2019-03-24 16:50:45.791,1,0,1,0
34816,2cd8cc5170,2019-03-24 16:53:21.327,0,1,1,0
34817,555b0f5865,2019-03-24 16:53:23.154,0,1,1,0
34818,bf6fab47b9,2019-03-24 16:54:39.646,1,0,1,0
34819,1fcf85c688,2019-03-24 16:56:20.683,0,1,1,0
34820,f2610dfc9d,2019-03-24 16:57:14.404,0,1,1,0
34821,ee295b011c,2019-03-24 16:59:48.322,1,0,1,0
34822,ddef82535b,2019-03-24 17:03:16.493,0,1,1,0
34823,85a19cb931,2019-03-24 17:07:35.530,0,1,1,0
34824,b3e94bcfc9,2019-03-24 17:13:53.060,0,1,1,0
34825,15b9780305,2019-03-24 17:14:11.802,0,1,1,0
34826,8abb5bde2b,2019-03-24 17:16:22.768,0,1,1,0
34827,2c6eb68559,2019-03-24 17:17:21.778,0,1,1,0
34828,a62b30b9e2,2019-03-24 17:20:01.271,1,0,1,0
34829,d279a2a529,2019-03-24 17:25:38.378,1,0,1,0
34830,ff81c019cd,2019-03-24 17:25:44.496,1,0,0,1
34831,3ef0846ca5,2019-03-24 17:27:01.800,1,0,1,0
34832,2b87e0fc21,2019-03-24 17:28:07.229,0,1,1,0
34833,2b7d55d955,2019-03-24 17:29:44.066,1,0,0,1
34834,ccdc534ac4,2019-03-24 17:30:49.531,0,1,1,0
34835,6de8de12a1,2019-03-24 17:33:52.824,1,0,1,0
34836,8689c9f937,2019-03-24 17:39:41.428,0,1,1,0
34837,3348364ef6,2019-03-24 17:40:44.107,1,0,0,1
34838,f3a2e90a82,2019-03-24 17:41:33.845,1,0,1,0
34839,4727d9d2a4,2019-03-24 17:57:45.182,0,1,1,0
34840,1f4abc990c,2019-03-24 17:57:52.776,1,0,1,0
34841,5c28facecb,2019-03-24 17:58:12.315,1,0,1,0
34842,43c1585f0e,2019-03-24 17:59:17.610,1,0,1,0
34843,df6f8486cd,2019-03-24 18:01:59.958,1,0,1,0
34844,6d3c81e642,2019-03-24 18:04:34.980,0,1,1,0
34845,90134bf0af,2019-03-24 18:06:43.696,1,0,1,0
34846,716a19fdcb,2019-03-24 18:07:56.040,1,0,1,0
34847,b1a60b0e6a,2019-03-24 18:08:19.906,1,0,1,0
34848,a3c6553393,2019-03-24 18:08:42.610,1,0,1,0
34849,f592c163df,2019-03-24 18:11:14.330,0,1,0,1
34850,198cc05033,2019-03-24 18:13:42.466,1,0,1,0
34851,811122fe7d,2019-03-24 18:14:50.199,1,0,1,0
34852,05dc3f47f7,2019-03-24 18:15:13.122,0,1,1,0
34853,34e3bf40fa,2019-03-24 18:17:31.577,1,0,1,0
34854,53f89467ff,2019-03-24 18:17:44.515,1,0,0,1
34855,11c272f5cd,2019-03-24 18:18:27.418,0,1,1,0
34856,7a124efd01,2019-03-24 18:20:32.812,1,0,1,0
34857,6975c1e1fb,2019-03-24 18:22:33.494,1,0,1,0
34858,12c6007974,2019-03-24 18:28:41.904,1,0,1,0
34859,5acca6d7e3,2019-03-24 18:29:06.556,1,0,1,0
34860,24e197ceb3,2019-03-24 18:33:26.738,1,0,1,0
34861,fe8bc17300,2019-03-24 18:42:03.561,0,1,1,0
34862,b521396a1b,2019-03-24 18:42:48.051,0,1,1,0
34863,cf99353d37,2019-03-24 18:48:38.929,1,0,1,0
34864,a92441861b,2019-03-24 18:49:24.247,1,0,1,0
34865,8773512605,2019-03-24 18:53:18.877,0,1,1,0
34866,cf67424c2f,2019-03-24 18:56:52.619,0,1,1,0
34867,fd56a5b4eb,2019-03-24 18:57:23.620,1,0,1,0
34868,68f3341026,2019-03-24 19:01:06.194,0,1,1,0
34869,094d690e70,2019-03-24 19:01:44.345,0,1,0,1
34870,c49f62b2b9,2019-03-24 19:02:55.556,0,1,1,0
34871,8488fc01f2,2019-03-24 19:05:45.058,1,0,0,1
34872,695ee0ee47,2019-03-24 19:10:54.380,1,0,1,0
34873,37df0d0116,2019-03-24 19:11:29.083,1,0,1,0
34874,db0ba678ad,2019-03-24 19:12:20.624,1,0,1,0
34875,3b0e603818,2019-03-24 19:17:16.001,1,0,1,0
34876,b351d2cd51,2019-03-24 19:18:49.111,1,0,1,0
34877,0de488b55d,2019-03-24 19:19:18.545,0,1,1,0
34878,abb5f87144,2019-03-24 19:19:54.153,1,0,1,0
34879,5d322d9462,2019-03-24 19:21:55.103,0,1,1,0
34880,4a368aac87,2019-03-24 19:22:27.384,1,0,1,0
34881,a3ba19ec2f,2019-03-24 19:22:56.532,0,1,1,0
34882,a8aab43919,2019-03-24 19:24:01.042,0,1,1,0
34883,d4b9a63425,2019-03-24 19:24:09.325,1,0,1,0
34884,ee20edfdd6,2019-03-24 19:26:44.112,0,1,0,1
34885,83277298b5,2019-03-24 19:26:59.038,1,0,1,0
34886,055d505bd4,2019-03-24 19:28:50.687,0,1,1,0
34887,0d6e7913f0,2019-03-24 19:31:52.677,1,0,1,0
34888,a06c43f825,2019-03-24 19:33:19.599,0,1,1,0
34889,e6fb213175,2019-03-24 19:36:05.717,0,1,1,0
34890,4324b8a08e,2019-03-24 19:36:25.545,1,0,1,0
34891,8eb35ef826,2019-03-24 19:36:45.752,0,1,1,0
34892,721038591d,2019-03-24 19:37:57.009,1,0,1,0
34893,cc9fb80a78,2019-03-24 19:39:13.467,0,1,1,0
34894,af37259412,2019-03-24 19:40:18.028,0,1,1,0
34895,3348364ef6,2019-03-24 19:45:44.976,1,0,1,0
34896,6b5e36618e,2019-03-24 19:46:44.097,1,0,0,1
34897,76767fccca,2019-03-24 19:46:44.546,0,1,0,1
34898,131b8f7314,2019-03-24 19:49:42.041,0,1,1,0
34899,e1b1ee863d,2019-03-24 19:53:44.602,0,1,0,1
34900,d9a3b78a11,2019-03-24 19:55:21.237,1,0,1,0
34901,4d02125e7f,2019-03-24 20:00:49.131,0,1,1,0
34902,b99307125b,2019-03-24 20:02:44.299,0,1,0,1
34903,106fdbf055,2019-03-24 20:04:01.298,1,0,1,0
34904,63b3308dd0,2019-03-24 20:07:25.883,1,0,1,0
34905,54de74c8ac,2019-03-24 20:07:44.371,1,0,0,1
34906,fa5787b5de,2019-03-24 20:11:46.569,0,1,1,0
34907,0559f547e3,2019-03-24 20:15:52.598,0,1,1,0
34908,494b0c468d,2019-03-24 20:19:44.009,0,1,0,1
34909,d21d4d1379,2019-03-24 20:21:09.598,0,1,1,0
34910,957194cdf3,2019-03-24 20:25:17.580,1,0,1,0
34911,bcb0a5cac5,2019-03-24 20:37:45.980,0,1,1,0
34912,da1c1e75f1,2019-03-24 20:40:04.046,0,1,1,0
34913,7be03fb7ec,2019-03-24 20:40:38.612,0,1,1,0
34914,cd51b83490,2019-03-24 20:44:38.765,1,0,1,0
34915,22fc2a35a8,2019-03-24 20:48:54.394,1,0,1,0
34916,525f596c63,2019-03-24 20:49:44.355,1,0,0,1
34917,b22b611693,2019-03-24 20:52:44.056,1,0,0,1
34918,18557b2a39,2019-03-24 20:52:44.507,1,0,0,1
34919,8301592e17,2019-03-24 21:00:21.555,0,1,1,0
34920,61fa75c1a1,2019-03-24 21:02:40.499,1,0,1,0
34921,525f596c63,2019-03-24 21:05:27.238,1,0,1,0
34922,ce8eed2f97,2019-03-24 21:12:43.222,0,1,1,0
34923,e34292cb55,2019-03-24 21:23:22.569,0,1,1,0
34924,c0b555b97a,2019-03-24 21:26:12.735,0,1,1,0
34925,54787acb53,2019-03-24 21:44:42.392,0,1,1,0
34926,a0ce5fc3f1,2019-03-24 21:47:09.754,1,0,1,0
34927,708f2e712d,2019-03-24 21:52:20.862,0,1,1,0
34928,c0622b3f2e,2019-03-24 21:55:44.101,1,0,0,1
34929,829f765860,2019-03-24 21:56:44.431,1,0,0,1
34930,dbbcbece62,2019-03-24 21:57:44.437,0,1,0,1
34931,62ff7d6357,2019-03-24 21:59:39.929,0,1,1,0
34932,e274a0f56f,2019-03-24 21:59:44.291,1,0,0,1
34933,36e4caea4c,2019-03-24 22:06:30.714,1,0,1,0
34934,a211e4b068,2019-03-24 22:13:44.254,1,0,0,1
34935,5ae08f6da6,2019-03-24 22:17:44.524,0,1,1,0
34936,d7d8c02e16,2019-03-24 22:33:44.292,1,0,0,1
34937,d4345cf94c,2019-03-24 22:53:44.250,1,0,0,1
34938,5cef4a475d,2019-03-24 22:55:44.271,0,1,0,1
34939,c7a5dab8aa,2019-03-24 23:10:50.060,1,0,1,0
34940,30f3c90513,2019-03-24 23:24:30.655,1,0,1,0
34941,a695ffd8ec,2019-03-24 23:29:58.425,0,1,1,0
34942,46987111ca,2019-03-24 23:37:44.701,1,0,0,1
34943,9ab8b91800,2019-03-24 23:42:44.191,1,0,0,1
34944,3b011f833c,2019-03-24 23:44:44.214,1,0,0,1
34945,c19cc4edd2,2019-03-24 23:45:41.579,0,1,1,0
34946,f7638ba32d,2019-03-24 23:53:44.215,1,0,0,1
34947,7583590dda,2019-03-25 00:12:44.258,1,0,0,1
34948,cc79fe9c9e,2019-03-25 00:33:44.454,1,0,0,1
34949,080edd95ab,2019-03-25 00:36:44.228,1,0,0,1
34950,2c2e99125c,2019-03-25 01:10:44.144,1,0,0,1
34951,8ceb5edf08,2019-03-25 01:41:44.896,1,0,0,1
34952,ced29c682c,2019-03-25 01:42:45.037,1,0,0,1
34953,66b19ec265,2019-03-25 01:44:44.210,0,1,0,1
34954,4d4aaa15ff,2019-03-25 02:30:31.288,0,1,1,0
34955,f69d984875,2019-03-25 02:34:44.557,1,0,0,1
34956,b3344cbfd6,2019-03-25 02:45:44.434,1,0,0,1
34957,6c8b14430a,2019-03-25 02:45:44.684,1,0,0,1
34958,0f9f16c1a3,2019-03-25 02:48:44.137,1,0,0,1
34959,eda470cc4c,2019-03-25 03:03:44.264,1,0,0,1
34960,1fae7ec393,2019-03-25 03:08:44.142,1,0,0,1
34961,e1b1ee863d,2019-03-25 03:13:41.914,1,0,1,0
34962,f9db695383,2019-03-25 03:48:16.302,1,0,1,0
34963,846ee40028,2019-03-25 03:48:44.527,1,0,0,1
34964,c41b61b8c6,2019-03-25 03:54:44.648,1,0,0,1
34965,3a6ad87f31,2019-03-25 04:12:44.373,1,0,0,1
34966,d67e275dd8,2019-03-25 04:12:44.933,1,0,0,1
34967,0182a97b2c,2019-03-25 04:27:28.069,0,1,1,0
34968,1bdefec5a2,2019-03-25 04:37:44.765,1,0,0,1
34969,66b19ec265,2019-03-25 04:38:14.177,1,0,1,0
34970,7a549293d9,2019-03-25 04:53:31.545,1,0,1,0
34971,2c7c68fceb,2019-03-25 04:55:44.542,1,0,0,1
34972,1e2501f549,2019-03-25 04:55:51.816,1,0,1,0
34973,ce046166d5,2019-03-25 05:18:34.930,1,0,1,0
34974,aac655679f,2019-03-25 05:18:44.174,1,0,0,1
34975,014d10c9a0,2019-03-25 05:24:44.165,0,1,1,0
34976,61bffd6da6,2019-03-25 05:36:44.380,0,1,0,1
34977,43fd2a73bc,2019-03-25 05:42:44.250,1,0,0,1
34978,5ed5b1bb06,2019-03-25 05:45:51.394,0,1,1,0
34979,95a09c62ce,2019-03-25 05:48:29.414,0,1,1,0
34980,ba51033684,2019-03-25 05:57:44.212,0,1,1,0
34981,85e8277ce2,2019-03-25 06:02:20.351,0,1,1,0
34982,852b27ef32,2019-03-25 06:03:26.646,0,1,1,0
34983,26e5355c5c,2019-03-25 06:04:27.632,1,0,1,0
34984,d12d83b980,2019-03-25 06:10:44.229,1,0,0,1
34985,6e20071f9d,2019-03-25 06:16:57.064,1,0,1,0
34986,76767fccca,2019-03-25 06:22:19.423,1,0,1,0
34987,935bd6cd92,2019-03-25 06:31:01.305,1,0,1,0
34988,47a3f68b93,2019-03-25 06:33:44.230,1,0,0,1
34989,6b5e36618e,2019-03-25 06:39:38.812,1,0,1,0
34990,1eac1d0e6e,2019-03-25 06:52:32.441,1,0,1,0
34991,7c7b7c3e7d,2019-03-25 06:57:12.715,1,0,1,0
34992,085fa00f9d,2019-03-25 07:00:05.313,1,0,1,0
34993,8dee2d82f1,2019-03-25 07:12:35.646,1,0,1,0
34994,bee818834a,2019-03-25 07:13:01.702,1,0,1,0
34995,cbc63c3a59,2019-03-25 07:14:10.906,1,0,1,0
34996,b8df4c1aad,2019-03-25 07:23:44.272,0,1,0,1
34997,1295ac64dc,2019-03-25 07:26:19.526,1,0,1,0
34998,7a52a8c16a,2019-03-25 07:29:31.072,0,1,1,0
34999,4430761970,2019-03-25 07:31:44.258,1,0,0,1
35000,356c64eab0,2019-03-25 07:32:08.740,1,0,1,0
35001,341d4ec5a0,2019-03-25 07:32:24.629,0,1,1,0
35002,b99307125b,2019-03-25 07:33:45.183,1,0,1,0
35003,4a92ed58af,2019-03-25 07:38:47.386,1,0,1,0
35004,f050c824fa,2019-03-25 07:40:33.030,1,0,1,0
35005,9f53dfd108,2019-03-25 07:44:08.631,1,0,1,0
35006,dd76787077,2019-03-25 07:48:08.533,0,1,1,0
35007,db9f8df560,2019-03-25 07:55:44.233,1,0,0,1
35008,3a818c22d3,2019-03-25 08:07:43.699,1,0,1,0
35009,33185aaa6c,2019-03-25 08:09:45.239,1,0,0,1
35010,232337c05f,2019-03-25 08:13:07.092,1,0,1,0
35011,4d188cb67a,2019-03-25 08:14:37.924,1,0,1,0
35012,d579134f39,2019-03-25 08:29:58.991,0,1,1,0
35013,ee20edfdd6,2019-03-25 08:32:13.364,1,0,1,0
35014,5f00659edb,2019-03-25 08:34:44.143,1,0,0,1
35015,7c974cd423,2019-03-25 08:35:44.326,1,0,0,1
35016,b3d2bfce13,2019-03-25 08:36:08.880,0,1,1,0
35017,cc160e3da4,2019-03-25 08:41:33.094,1,0,1,0
35018,61bffd6da6,2019-03-25 08:42:25.667,1,0,1,0
35019,93b4c7fb5e,2019-03-25 08:44:25.505,0,1,1,0
35020,1518ccc479,2019-03-25 08:49:22.783,1,0,1,0
35021,1623861a31,2019-03-25 09:13:44.256,0,1,0,1
35022,305d81dd4c,2019-03-25 09:15:29.400,0,1,1,0
35023,03a3898da2,2019-03-25 09:15:33.508,0,1,1,0
35024,99c1b1c130,2019-03-25 09:24:44.290,1,0,0,1
35025,ee2af69151,2019-03-25 09:26:27.821,1,0,1,0
35026,5df95cfe2c,2019-03-25 09:26:53.169,1,0,1,0
35027,e3aa929db1,2019-03-25 09:27:00.660,1,0,1,0
35028,284d360705,2019-03-25 09:30:44.385,1,0,0,1
35029,f20a323497,2019-03-25 09:30:52.251,0,1,0,1
35030,70d814f0bb,2019-03-25 09:37:44.600,1,0,0,1
35031,3bd4027daf,2019-03-25 09:40:19.619,0,1,1,0
35032,cea760b667,2019-03-25 09:46:49.320,1,0,1,0
35033,8c88cdf0cf,2019-03-25 09:47:43.464,0,1,1,0
35034,3984c8f5ea,2019-03-25 09:52:14.295,0,1,1,0
35035,50f5e2b9de,2019-03-25 09:55:10.296,1,0,1,0
35036,ec5f7819d9,2019-03-25 09:57:46.715,1,0,1,0
35037,49fb8dc682,2019-03-25 10:03:01.325,0,1,1,0
35038,8ceb5edf08,2019-03-25 10:03:07.305,1,0,1,0
35039,d7d8c02e16,2019-03-25 10:08:25.584,1,0,1,0
35040,626f88c609,2019-03-25 10:17:20.221,0,1,1,0
35041,7583590dda,2019-03-25 10:22:51.828,1,0,1,0
35042,573b75a38c,2019-03-25 10:24:53.191,1,0,1,0
35043,a9fb6e9848,2019-03-25 10:32:24.283,1,0,1,0
35044,73e8074ab9,2019-03-25 10:32:44.568,1,0,1,0
35045,080edd95ab,2019-03-25 10:34:15.190,1,0,1,0
35046,e93b5ca5c5,2019-03-25 10:39:19.093,1,0,1,0
35047,8128548750,2019-03-25 10:39:44.150,1,0,0,1
35048,ede1b70497,2019-03-25 10:42:53.838,1,0,1,0
35049,23a351039a,2019-03-25 10:46:14.366,0,1,0,1
35050,3999a9c5ec,2019-03-25 10:51:41.730,1,0,1,0
35051,fb77daeca9,2019-03-25 10:56:44.473,1,0,0,1
35052,5a21065b5b,2019-03-25 11:04:45.494,1,0,1,0
35053,23a351039a,2019-03-25 11:12:36.295,0,1,1,0
35054,96f89f45f7,2019-03-25 11:16:26.719,0,1,1,0
35055,744fff2302,2019-03-25 11:16:34.921,1,0,1,0
35056,0840250112,2019-03-25 11:18:42.732,0,1,1,0
35057,b6df04b205,2019-03-25 11:20:58.655,0,1,1,0
35058,d1e7f3c944,2019-03-25 11:22:13.471,0,1,1,0
35059,bb1d3e8f03,2019-03-25 11:31:44.268,1,0,0,1
35060,0ecaa795ec,2019-03-25 11:34:10.731,1,0,1,0
35061,39029f12d3,2019-03-25 11:34:24.029,0,1,1,0
35062,6af082b31d,2019-03-25 11:39:59.738,1,0,1,0
35063,d520757b1a,2019-03-25 11:49:10.119,1,0,1,0
35064,eb9a71132e,2019-03-25 11:53:44.542,1,0,0,1
35065,fedb318121,2019-03-25 11:54:21.691,0,1,1,0
35066,e4c3f0aaed,2019-03-25 11:54:33.606,1,0,1,0
35067,5d38ce05e9,2019-03-25 11:56:44.283,0,1,0,1
35068,d1ffb1b17d,2019-03-25 12:02:16.079,1,0,1,0
35069,33489f2c89,2019-03-25 12:03:02.051,1,0,1,0
35070,3f18a6adb4,2019-03-25 12:03:42.187,0,1,1,0
35071,8b33c19d39,2019-03-25 12:06:48.254,1,0,1,0
35072,67f55f502a,2019-03-25 12:12:30.603,0,1,1,0
35073,639f32ce63,2019-03-25 12:12:39.412,1,0,1,0
35074,2613bc0b1a,2019-03-25 12:12:50.769,0,1,1,0
35075,69f62dab3e,2019-03-25 12:22:58.391,1,0,1,0
35076,ff3fde2623,2019-03-25 12:25:39.874,0,1,1,0
35077,48faed3515,2019-03-25 12:27:55.401,1,0,1,0
35078,a74d1797c2,2019-03-25 12:30:55.772,1,0,1,0
35079,5c9822c465,2019-03-25 12:32:51.211,0,1,1,0
35080,d07165734e,2019-03-25 12:35:21.398,1,0,1,0
35081,4e767bea46,2019-03-25 12:40:29.462,1,0,1,0
35082,151cabd416,2019-03-25 12:40:35.205,0,1,1,0
35083,7a2f784150,2019-03-25 12:43:31.891,1,0,1,0
35084,b3344cbfd6,2019-03-25 12:44:32.365,1,0,1,0
35085,0a22039a1b,2019-03-25 12:44:38.300,1,0,1,0
35086,6632c41979,2019-03-25 12:47:46.585,0,1,1,0
35087,747da9cdab,2019-03-25 12:55:44.153,1,0,0,1
35088,c3a357cf2f,2019-03-25 13:04:01.520,0,1,1,0
35089,eeceb666c5,2019-03-25 13:04:21.875,0,1,1,0
35090,e2a2d74627,2019-03-25 13:10:52.586,1,0,1,0
35091,6f45716408,2019-03-25 13:17:52.730,0,1,1,0
35092,e696392473,2019-03-25 13:23:47.662,1,0,1,0
35093,75567368eb,2019-03-25 13:31:31.601,1,0,1,0
35094,44bd8dd3e5,2019-03-25 13:37:44.626,0,1,0,1
35095,543cacde88,2019-03-25 13:39:39.822,0,1,1,0
35096,ceaf496d43,2019-03-25 13:42:27.412,0,1,1,0
35097,996f8cfa98,2019-03-25 13:53:07.129,1,0,1,0
35098,2e1b94b3dd,2019-03-25 13:57:00.250,1,0,1,0
35099,856cea9247,2019-03-25 13:59:28.921,0,1,1,0
35100,401bb2fc59,2019-03-25 14:02:18.893,1,0,1,0
35101,720721447c,2019-03-25 14:03:11.705,0,1,1,0
35102,08d30c76c5,2019-03-25 14:06:36.757,1,0,1,0
35103,3a6ad87f31,2019-03-25 14:11:19.006,1,0,1,0
35104,f8b12ffc4f,2019-03-25 14:12:25.942,1,0,1,0
35105,d67e275dd8,2019-03-25 14:12:56.568,1,0,1,0
35106,0073b52e97,2019-03-25 14:14:59.491,1,0,1,0
